1961-08-24,0,0.0,23.6,temperatura
1961-08-24,1200,0.0,22.2,temperatura
1961-08-24,1800,0.0,36.0,temperatura
1961-08-27,0,0.0,20.1,temperatura
1961-08-27,1200,0.0,21.0,temperatura
1961-08-27,1800,0.0,35.9,temperatura
1961-08-29,0,1.2,21.8,temperatura
1961-08-29,1200,0.0,22.8,temperatura
1961-08-29,1800,0.0,36.5,temperatura
1961-09-01,0,0.0,22.9,temperatura
1961-09-01,1200,0.0,23.0,temperatura
1961-09-01,1800,0.0,35.4,temperatura
1961-09-02,0,0.0,26.2,temperatura
1961-09-02,1200,0.0,23.8,temperatura
1961-09-02,1800,0.0,36.1,temperatura
1961-09-03,0,0.0,26.9,temperatura
1961-09-03,1200,0.0,26.8,temperatura
1961-09-03,1800,0.0,36.5,temperatura
1961-09-04,0,0.0,24.8,temperatura
1961-09-04,1200,0.0,26.6,temperatura
1961-09-04,1800,0.0,35.8,temperatura
1961-09-05,0,0.0,26.3,temperatura
1961-09-05,1200,0.0,25.4,temperatura
1961-09-05,1800,0.0,37.0,temperatura
1961-09-10,0,0.0,25.8,temperatura
1961-09-10,1200,0.0,25.4,temperatura
1961-09-10,1800,0.0,35.6,temperatura
1961-09-11,0,0.0,26.2,temperatura
1961-09-11,1200,0.0,25.6,temperatura
1961-09-11,1800,0.0,37.0,temperatura
1961-09-13,0,0.0,25.2,temperatura
1961-09-13,1200,0.0,24.0,temperatura
1961-09-13,1800,0.0,36.2,temperatura
1961-09-14,0,0.0,27.6,temperatura
1961-09-14,1200,0.0,24.2,temperatura
1961-09-14,1800,0.0,37.8,temperatura
1961-09-15,0,0.0,29.4,temperatura
1961-09-15,1200,0.0,26.6,temperatura
1961-09-15,1800,0.0,39.2,temperatura
1961-09-16,0,0.0,29.8,temperatura
1961-09-16,1200,0.0,24.1,temperatura
1961-09-16,1800,0.0,38.3,temperatura
1961-09-17,0,0.0,28.8,temperatura
1961-09-17,1200,0.0,26.4,temperatura
1961-09-17,1800,0.0,37.9,temperatura
1961-09-18,0,0.0,26.7,temperatura
1961-09-18,1200,0.0,27.0,temperatura
1961-09-18,1800,0.0,39.2,temperatura
1961-09-20,0,0.0,27.1,temperatura
1961-09-20,1200,0.0,23.6,temperatura
1961-09-20,1800,0.0,36.8,temperatura
1961-09-21,0,0.0,29.5,temperatura
1961-09-21,1200,0.0,27.6,temperatura
1961-09-21,1800,0.0,39.8,temperatura
1961-09-24,0,0.0,26.0,temperatura
1961-09-24,1200,0.0,24.2,temperatura
1961-09-24,1800,0.0,36.0,temperatura
1961-09-25,0,0.0,26.3,temperatura
1961-09-25,1200,0.0,25.4,temperatura
1961-09-25,1800,0.0,36.0,temperatura
1961-09-26,0,0.0,29.3,temperatura
1961-09-26,1200,0.0,25.7,temperatura
1961-09-26,1800,0.0,35.6,temperatura
1961-09-27,0,0.0,27.1,temperatura
1961-09-27,1200,0.0,26.7,temperatura
1961-09-27,1800,0.0,39.2,temperatura
1961-09-28,0,0.0,30.8,temperatura
1961-09-28,1200,12.8,23.4,temperatura
1961-09-28,1800,0.0,36.0,temperatura
1961-10-02,0,0.0,23.4,temperatura
1961-10-02,1200,0.0,22.2,temperatura
1961-10-02,1800,0.0,35.7,temperatura
1961-10-04,0,0.0,25.0,temperatura
1961-10-04,1200,0.0,23.2,temperatura
1961-10-04,1800,0.0,35.6,temperatura
1961-10-06,0,0.0,25.6,temperatura
1961-10-06,1200,0.0,28.8,temperatura
1961-10-06,1800,0.0,36.5,temperatura
1961-10-07,0,0.0,26.9,temperatura
1961-10-07,1200,0.0,27.6,temperatura
1961-10-07,1800,0.0,37.3,temperatura
1961-10-08,0,0.0,27.0,temperatura
1961-10-08,1200,0.0,27.4,temperatura
1961-10-08,1800,0.0,37.2,temperatura
1961-10-09,0,0.0,26.3,temperatura
1961-10-09,1200,0.0,24.4,temperatura
1961-10-09,1800,0.0,35.4,temperatura
1961-10-13,0,0.0,26.6,temperatura
1961-10-13,1200,0.0,28.2,temperatura
1961-10-13,1800,0.0,36.6,temperatura
1961-10-24,0,0.0,26.5,temperatura
1961-10-24,1200,0.0,26.4,temperatura
1961-10-24,1800,0.0,35.8,temperatura
1961-10-25,0,0.0,27.6,temperatura
1961-10-25,1200,0.0,27.4,temperatura
1961-10-25,1800,0.0,38.2,temperatura
1961-11-10,0,0.0,24.6,temperatura
1961-11-10,1200,0.0,26.4,temperatura
1961-11-10,1800,0.0,35.6,temperatura
1961-11-26,0,0.0,28.8,temperatura
1961-11-26,1200,0.0,26.6,temperatura
1961-11-26,1800,0.0,35.2,temperatura
1961-11-30,0,0.0,27.7,temperatura
1961-11-30,1200,0.0,31.6,temperatura
1961-11-30,1800,0.0,35.5,temperatura
1961-12-01,0,0.0,29.4,temperatura
1961-12-01,1200,0.0,32.3,temperatura
1961-12-01,1800,0.0,37.2,temperatura
1961-12-11,0,0.0,27.8,temperatura
1961-12-11,1200,0.0,30.2,temperatura
1961-12-11,1800,0.0,35.8,temperatura
1961-12-12,0,0.0,27.8,temperatura
1961-12-12,1200,0.0,29.2,temperatura
1961-12-12,1800,0.0,35.8,temperatura
1962-08-29,0,0.0,25.0,temperatura
1962-08-29,1200,0.0,22.0,temperatura
1962-08-29,1800,0.0,35.4,temperatura
1962-09-27,0,0.0,21.4,temperatura
1962-09-27,1200,0.0,22.4,temperatura
1962-09-27,1800,0.0,36.0,temperatura
1962-11-05,0,0.0,26.0,temperatura
1962-11-05,1200,0.0,27.6,temperatura
1962-11-05,1800,0.0,35.2,temperatura
1962-11-26,0,0.0,23.4,temperatura
1962-11-26,1200,0.0,28.8,temperatura
1962-11-26,1800,0.0,35.8,temperatura
1963-02-19,0,0.0,26.4,temperatura
1963-02-19,1200,0.0,27.0,temperatura
1963-02-19,1800,0.0,35.2,temperatura
1963-03-14,0,0.0,27.0,temperatura
1963-03-14,1200,0.0,27.4,temperatura
1963-03-14,1800,0.0,35.4,temperatura
1963-08-14,0,0.0,23.6,temperatura
1963-08-14,1200,0.0,20.2,temperatura
1963-08-14,1800,0.0,35.2,temperatura
1963-08-28,0,0.0,26.2,temperatura
1963-08-28,1200,0.0,23.4,temperatura
1963-08-28,1800,0.0,35.2,temperatura
1963-08-29,0,0.0,26.8,temperatura
1963-08-29,1200,0.0,25.0,temperatura
1963-08-29,1800,0.0,36.0,temperatura
1963-08-30,0,0.0,23.8,temperatura
1963-08-30,1200,0.0,19.8,temperatura
1963-08-30,1800,0.0,35.4,temperatura
1963-08-31,0,0.0,23.7,temperatura
1963-08-31,1200,0.0,21.4,temperatura
1963-08-31,1800,0.0,36.6,temperatura
1963-09-01,0,0.0,24.6,temperatura
1963-09-01,1200,0.0,21.4,temperatura
1963-09-01,1800,0.0,37.0,temperatura
1963-09-02,0,0.0,24.8,temperatura
1963-09-02,1200,0.0,22.4,temperatura
1963-09-02,1800,0.0,38.0,temperatura
1963-09-03,0,0.0,25.2,temperatura
1963-09-03,1200,0.0,22.8,temperatura
1963-09-03,1800,0.0,37.8,temperatura
1963-09-04,0,0.0,37.4,temperatura
1963-09-04,1200,0.0,22.8,temperatura
1963-09-04,1800,0.0,38.2,temperatura
1963-09-05,0,0.0,26.8,temperatura
1963-09-05,1200,0.0,23.7,temperatura
1963-09-05,1800,0.0,35.6,temperatura
1963-09-06,0,0.0,24.2,temperatura
1963-09-06,1200,0.0,22.2,temperatura
1963-09-06,1800,0.0,35.8,temperatura
1963-09-07,0,0.0,25.6,temperatura
1963-09-07,1200,0.0,23.6,temperatura
1963-09-07,1800,0.0,37.4,temperatura
1963-09-08,0,0.0,25.6,temperatura
1963-09-08,1200,0.0,23.2,temperatura
1963-09-08,1800,0.0,36.2,temperatura
1963-09-09,0,0.0,25.2,temperatura
1963-09-09,1200,0.0,24.4,temperatura
1963-09-09,1800,0.0,36.6,temperatura
1963-09-11,0,0.0,26.0,temperatura
1963-09-11,1200,0.0,22.4,temperatura
1963-09-11,1800,0.0,36.2,temperatura
1963-09-12,0,0.0,25.7,temperatura
1963-09-12,1200,0.0,22.2,temperatura
1963-09-12,1800,0.0,35.2,temperatura
1963-09-19,0,0.0,25.7,temperatura
1963-09-19,1200,0.0,24.6,temperatura
1963-09-19,1800,0.0,36.2,temperatura
1963-09-25,0,0.0,27.2,temperatura
1963-09-25,1200,0.0,25.5,temperatura
1963-09-25,1800,0.0,35.4,temperatura
1963-10-04,0,5.0,21.6,temperatura
1963-10-04,1200,0.0,22.2,temperatura
1963-10-04,1800,0.0,35.2,temperatura
1963-10-05,0,0.0,27.5,temperatura
1963-10-05,1200,0.0,25.0,temperatura
1963-10-05,1800,0.0,37.8,temperatura
1963-10-09,0,0.0,27.6,temperatura
1963-10-09,1200,0.0,26.6,temperatura
1963-10-09,1800,0.0,36.8,temperatura
1963-10-10,0,0.0,28.2,temperatura
1963-10-10,1200,0.0,25.1,temperatura
1963-10-10,1800,0.0,38.4,temperatura
1963-10-11,0,0.0,28.6,temperatura
1963-10-11,1200,0.0,24.6,temperatura
1963-10-11,1800,0.0,37.8,temperatura
1963-10-12,0,0.0,28.9,temperatura
1963-10-12,1200,0.0,28.0,temperatura
1963-10-12,1800,0.0,36.8,temperatura
